adaptation,avg_isi,f_i_curve_slope,fast_trough_t_long_square,fast_trough_t_ramp,fast_trough_t_short_square,fast_trough_v_long_square,fast_trough_v_ramp,fast_trough_v_short_square,input_resistance_mohm,latency,peak_t_long_square,peak_t_ramp,peak_t_short_square,peak_v_long_square,peak_v_ramp,peak_v_short_square,ri,sag,slow_trough_t_short_square,slow_trough_v_short_square,threshold_i_long_square,threshold_i_ramp,threshold_i_short_square,threshold_t_long_square,threshold_t_ramp,threshold_t_short_square,threshold_v_long_square,threshold_v_ramp,threshold_v_short_square,trough_t_long_square,trough_t_ramp,trough_t_short_square,trough_v_long_square,trough_v_ramp,trough_v_short_square,upstroke_downstroke_ratio_long_square,upstroke_downstroke_ratio_ramp,upstroke_downstroke_ratio_short_square,vm_for_sag,vrest,transgenic_line,reporter_status,height,firing_rate,binary_neuron
,,0.389888195602,1.09184,10.7287266667,1.024314,-54.25,-54.3229204814,-61.3500030518,160.168064,0.053065,1.090635,10.727695,1.023433,14.3125009537,20.9687519073,28.7125015259,143.124967813,0.092290148139,1.375837,-73.1812515259,190.0,242.666666667,690.0,1.09029,10.7272883333,1.023146,-32.46875,-28.4270839691,-43.5687515259,1.09195,10.7288433333,1.375837,-54.3437538147,-54.4375012716,-73.1812515259,1.62474287496,1.36807008646,1.71414760266,-88.0937576294,-71.6164016724,Sst-IRES-Cre,cre reporter positive,90.0625045776,,Inhibitory
,,1.41897685323,1.0271,,1.023431,-62.0,,-61.7125030518,94.047712,0.00509,1.026545,,1.022885,17.90625,,19.1750003815,112.49999702,0.0648461952806,1.409948,-72.0562530518,410.0,,710.0,1.026285,,1.022653,-39.875,,-45.9562530518,1.027125,,1.409948,-62.0937538147,,-72.0562530518,1.21147645138,,1.24360031319,-94.21875,-71.3283004761,Pvalb-IRES-Cre,cre reporter positive,80.8875034332,,Inhibitory
0.0168134899208,117.521428571,0.175363992064,1.276875,14.490275,1.029535,-51.53125,-52.3125038147,-66.5125045776,86.305232,0.06977,1.272995,14.48495,1.023371,23.125,28.3958346049,28.7312507629,72.1874982119,0.0210853274912,1.385703,-77.5375030518,310.0,336.625,1060.0,1.272535,14.4845016667,1.023016,-34.71875,-34.7916666667,-40.4437530518,1.28338,14.4951933333,1.385703,-54.9687538147,-54.6770858765,-77.5375030518,3.38815811624,4.08968804304,2.66357294264,-83.7812576294,-76.1771469116,Htr3a-Cre_NO152,cre reporter positive,95.2437553406,8.50908648879,Inhibitory
0.0368844851295,65.8692307692,0.233664021164,1.21072,3.05370833333,1.02508375,-48.8750038147,-47.4166692098,-50.1484394073,296.814144,0.06385,1.2088,3.051765,1.0234075,46.3750038147,45.8229204814,43.8125038147,241.40624702,0.0152476402,1.785885,-79.7421913147,50.0,50.7916666667,750.0,1.208385,3.05135,1.02303375,-41.09375,-38.4687538147,-47.8593769073,1.240675,3.08824666667,1.785885,-55.8750038147,-53.7187512716,-79.7421913147,4.02763322204,4.00039259831,3.99639218014,-98.3750076294,-78.1602478027,Rorb-IRES2-Cre,cre reporter positive,93.960943222,15.1815952353,Excitatory
0.038669015805,105.96125,0.165981021063,1.15895,6.860495,1.025399,-47.0000038147,-46.864587148,-51.9875015259,116.338568,0.07976,1.15591,6.85795833333,1.023264,34.8125038147,37.1041679382,36.9437538147,137.968748808,0.0681690126657,1.623481,-80.8000030518,130.0,145.958323161,1310.0,1.15548,6.85752666667,1.022898,-38.03125,-36.739587148,-51.1000022888,1.19906,6.89887666667,1.623481,-54.9687538147,-55.6250038147,-80.8000030518,4.19580585905,3.97157985975,4.45109383231,-95.15625,-79.8806610107,Rbp4-Cre_KL100,cre reporter positive,88.9312553406,9.43741226156,Excitatory
0.0273849560216,71.7215384615,0.172544649826,1.158605,4.52211333333,1.0257775,-41.5937538147,-43.2291692098,-49.4140644073,173.020224,0.06211,1.15489,4.519095,1.023425,35.71875,46.2500012716,49.2343769073,158.125042915,0.0363949500024,1.32515375,-73.210943222,90.0,87.4583333333,760.0,1.15435,4.51859666667,1.02303,-32.46875,-33.3541679382,-41.9609384537,1.19447,4.56376833333,1.32515375,-47.9375,-49.6354192098,-73.210943222,4.15000956924,4.22235725517,4.00422926708,-89.28125,-72.2956085205,Scnn1a-Tg2-Cre,cre reporter positive,98.6484413147,13.9428130162,Excitatory
,,0.217021258879,1.04444,9.79755333333,1.02522666667,-50.5,-50.458337148,-53.770837148,176.40944,0.01254,1.04274,9.79397333333,1.02348333333,28.15625,32.9687512716,32.1145846049,111.093707383,0.108885496855,1.35721333333,-71.9791679382,249.999984741,219.375,560.0,1.0423,9.79351333333,1.0231,-44.7187538147,-41.1250012716,-48.119793574,1.04954,9.80338,1.35721333333,-51.9687538147,-53.5104204814,-71.9791679382,3.72455297513,4.54961202442,3.44171680322,-84.375,-71.4365158081,Vip-IRES-Cre,cre reporter positive,85.8854217529,,Inhibitory
0.036128323443,76.46125,0.222500015577,1.177535,3.3345,1.024816,-54.5937538147,-50.9687538147,-55.6437515259,248.194624,0.04385,1.175845,3.3327125,1.023297,41.9062538147,44.828125,38.7062522888,214.531287551,0.0620325468481,1.482336,-75.7062576294,70.0,57.8124980927,610.0,1.1754,3.3322875,1.022929,-42.59375,-39.7500019073,-45.6750007629,1.2241,3.38579,1.482336,-59.6875038147,-55.875,-75.7062576294,2.70989768298,3.09755641791,2.94612531131,-97.5937576294,-74.4105987549,Rorb-IRES2-Cre,cre reporter positive,94.3500038147,13.0785201654,Excitatory
0.00298085795325,18.0475925926,0.739814791548,1.050525,8.93861666667,1.02440125,-58.2812538147,-54.1145846049,-59.2578144073,191.084912,0.015155,1.04958,8.93747166667,1.02336875,11.0000009537,9.40625063578,15.6484379768,113.749966025,0.05627226457,1.70828625,-79.648443222,190.0,197.958333333,0.0,1.049255,8.93704833333,1.02308375,-35.3750038147,-30.0625006358,-44.5859413147,1.050585,8.9389,1.70828625,-58.4375038147,-54.3854179382,-79.648443222,1.4693357914,1.33701295802,1.66232940197,-100.71875,-79.1717681885,Pvalb-IRES-Cre,cre reporter positive,74.9062523842,55.4090521974,Inhibitory
0.0225671905206,58.9066666667,0.256476938175,1.32106,3.89353333333,1.026156,-57.4375,-55.4270858765,-58.1500030518,181.365824,0.05304,1.31756,3.89036,1.023328,49.1562538147,49.9791692098,47.0187515259,180.468738079,0.0440940260887,1.552472,-80.1062530518,70.0,71.7916641235,499.999969482,1.31714,3.88995333333,1.02298,-49.0000038147,-47.9687525431,-52.8437530518,1.34992,3.92720666667,1.552472,-61.96875,-60.5625025431,-80.1062530518,6.0116548083,6.29670740825,5.10970698642,-97.3437576294,-79.6418533325,Ctgf-T2A-dgCre,cre reporter positive,105.168754578,16.9760072431,Excitatory
0.0167704502863,64.4128571429,0.175000009622,1.19094,4.47104666667,1.025776,-56.9062538147,-53.0937538147,-58.4000030518,294.03296,0.04234,1.1868,4.46743333333,1.023428,25.5000019073,26.7604179382,29.2812511444,192.455351353,0.0470184013247,1.400732,-75.2812545776,110.0,86.1666666667,520.0,1.18634,4.4669,1.023048,-36.6562538147,-34.7708358765,-38.1625015259,1.19644,4.47865333333,1.400732,-59.0625038147,-57.2812538147,-75.2812545776,4.47381298911,4.22485123751,2.91672375403,-96.28125,-75.0899429321,Htr3a-Cre_NO152,cre reporter positive,87.6812541962,15.5248508505,Inhibitory
,6.59,1.25443595077,1.030905,15.6899275,1.02384083333,-59.2812538147,-50.8281269073,-61.9114583333,138.732608,0.00724,1.03032,15.6891425,1.02330916667,14.5625009537,5.93750023842,23.1822919846,91.4062485099,0.0249765068293,1.11506583333,-76.0833333333,330.0,366.75,0.0,1.030065,15.6887825,1.02307583333,-37.65625,-27.2500009537,-43.541668574,1.030925,15.689965,1.11506583333,-59.3750038147,-50.9218769073,-76.0833333333,1.21141723892,0.955465034207,1.23798297039,-85.4687576294,-74.9956359863,Gad2-IRES-Cre,cre reporter positive,85.0937503179,151.745068285,Inhibitory
0.0148346835805,66.7942857143,0.188099915801,1.15476,3.23129,1.02508,-51.5000038147,-52.0625038147,-54.0625038147,200.82352,0.04922,1.15244,3.22909,1.02343333333,44.7812538147,46.6562538147,45.989587148,188.90632689,0.0176209826022,1.41766666667,-76.1875050863,70.0,55.1875,760.0,1.15204,3.22869,1.02308,-39.09375,-37.8593769073,-47.1666704814,1.17128,3.2531,1.41766666667,-58.0937538147,-59.4375038147,-76.1875050863,3.89180896842,4.10149395555,4.11386181967,-96.0312576294,-75.0912857056,Rorb-IRES2-Cre,cre reporter positive,100.052090963,14.9713405766,Excitatory
0.00481717904496,38.8912,0.400171232877,1.78716,2.79136,1.024808,-50.8437538147,-50.9791679382,-53.8500030518,491.303328,0.01844,1.78528,2.78965333333,1.023228,29.0000019073,31.1041673024,30.6375011444,249.218866229,0.0663887560368,1.660824,-72.6875015259,50.0,44.25,350.0,1.78484,2.78922,1.022872,-36.84375,-35.7083346049,-43.7812515259,1.78766,2.79634666667,1.660824,-50.96875,-52.5000012716,-72.6875030518,2.6990572527,2.77332225985,2.96057160309,-99.25,-72.1371765137,Vip-IRES-Cre,cre reporter positive,84.4875041962,25.7127576418,Inhibitory
,7.995,0.0161938534279,1.055625,,1.023901,-59.78125,,-60.7812507629,215.16488,0.00799,1.054805,,1.02319,28.1875,,36.4562507629,259.218811989,0.12043081224,1.716033,-67.0125015259,40.0,,180.0,1.05453,,1.022953,-43.84375,,-47.28125,1.055675,,1.716033,-59.90625,,-67.0125015259,1.8614059156,,1.83421609035,-95.0312576294,-67.1809234619,Htr3a-Cre_NO152,cre reporter positive,97.2375015259,125.078173859,Inhibitory
0.194776278318,143.756666667,0.0336691217577,1.28197,5.51915833333,1.025369,-46.1250038147,-46.2604192098,-51.5937538147,114.021752,0.073905,1.27858,5.51670833333,1.023435,39.46875,42.5104179382,43.1187515259,127.812504768,0.106968931854,1.279397,-75.2312561035,150.0,112.41666921,1040.0,1.27816,5.51631666667,1.023089,-38.4375,-37.9791679382,-47.6250015259,1.32517,5.56878666667,1.279397,-55.7187538147,-54.9583358765,-75.2312561035,3.81240136904,3.81526438759,3.78157170302,-88.3437576294,-74.2105255127,Cux2-CreERT2,cre reporter positive,94.7125053406,6.95619913279,Excitatory
0.0522637766145,124.382142857,0.0959208319257,1.219805,7.57483833333,1.025618,-45.6875,-51.1666704814,-52.4000030518,111.783512,0.06746,1.217015,7.57237,1.023623,42.90625,41.8333346049,43.7125015259,96.4062511921,0.128462821245,1.151585,-77.7000015259,200.0,163.791666667,1180.0,1.216545,7.57186833333,1.023198,-36.75,-40.0625025431,-48.0125030518,1.27502,7.62614166667,1.151585,-55.8750038147,-57.0208358765,-77.7000015259,3.59497527738,3.34769375055,3.53051666206,-87.3750076294,-77.0904159546,Rorb-IRES2-Cre,cre reporter positive,96.1125045776,8.03973928274,Excitatory
0.0207115104577,52.4866666667,0.234375,1.14872,2.95012666667,1.02546,-50.96875,-50.6770833333,-51.53125,237.443072,0.0413,1.14634,2.94764666667,1.02346,38.625,38.9895846049,39.4375038147,210.000112653,0.0674153268337,1.99028,-77.0312576294,50.0,48.1666666667,650.0,1.1459,2.94719333333,1.02304,-41.21875,-39.2812525431,-47.6562538147,1.1694,2.97530666667,1.99028,-56.9062538147,-56.4687525431,-77.0312576294,4.73045641379,4.38302065391,4.54456475539,-96.8437576294,-76.3125610352,Rorb-IRES2-Cre,cre reporter positive,90.9687538147,19.0524577671,Excitatory
0.261085381153,199.75,0.132974923204,1.232035,4.26101,1.02573125,-52.09375,-49.9687512716,-53.945315361,130.625632,0.059995,1.22902,4.25847166667,1.02345875,45.0,47.2291692098,45.945315361,156.875044107,0.0385764725506,1.68241875,-80.8281269073,110.0,80.9583307902,870.0,1.22858,4.25802333333,1.023055,-44.1875,-41.6250012716,-48.6953163147,1.89333,4.313415,1.68241875,-61.5,-58.7812525431,-80.8281269073,4.58670600204,4.62656737889,4.85402070255,-97.0,-80.403678894,Cux2-CreERT2,cre reporter positive,99.890630722,5.00625782228,Excitatory
0.0221943325699,61.623,0.198121648756,1.22343,3.6376,1.02496166667,-32.5625,-39.2708346049,-40.8229179382,227.302992,0.060645,1.220875,3.63566,1.0233875,47.0937538147,41.9791666667,42.2864583333,202.812537551,0.0736343935132,1.57914666667,-70.4583333333,70.0,65.375,310.0,1.220435,3.63520333333,1.02300916667,-21.25,-27.1250006358,-27.5104173024,1.260615,3.664705,1.57914666667,-41.84375,-46.5104166667,-70.4583333333,2.8938175018,2.93370515755,2.73535191528,-89.4687576294,-66.8419036865,Scnn1a-Tg2-Cre,cre reporter positive,83.1093762716,16.2277071873,Excitatory
0.00117062146581,21.5631818182,0.602008955302,1.19158,14.4204516667,1.023832,-55.5312538147,-55.7291692098,-58.9250030518,86.913328,0.03281,1.191,14.4198816667,1.02331,11.0000009537,17.3958339691,20.5375011444,63.2810592651,0.136888489127,1.160615,-76.2062561035,330.0,334.958333333,870.0,1.190745,14.4196283333,1.023088,-32.0312538147,-31.7291666667,-42.6937507629,1.191615,14.4212116667,1.160615,-55.6875038147,-55.9270858765,-76.2062561035,1.12619823915,1.17029539539,1.26135484164,-92.4062576294,-75.2600326538,Pvalb-IRES-Cre,cre reporter positive,79.4625041962,46.3753451801,Inhibitory
0.0232530314783,86.6536363636,0.140803108808,1.139955,4.89379166667,1.02576375,-58.46875,-57.3854192098,-61.054690361,201.381808,0.044805,1.13746,4.89116833333,1.02352625,34.7500038147,40.1979192098,36.2890663147,171.093553305,0.10041770339,1.114405,-77.8515644073,90.0,96.7499974569,630.0,1.136925,4.890665,1.0230775,-45.2812538147,-41.8020846049,-49.1093788147,1.17643,4.93345,1.114405,-62.21875,-62.1979192098,-77.8515644073,3.47131380407,3.59954959512,3.39348736882,-97.09375,-77.6002655029,Rbp4-Cre_KL100,cre reporter positive,97.3437566757,11.540196603,Excitatory
0.00866905453087,43.9761904762,0.402333333333,1.18036,2.98673,1.024065,-61.0312538147,-61.5312538147,-64.5546875,254.424752,0.03044,1.17882,2.9851,1.02265,39.78125,41.0000019073,35.5156288147,276.875048876,0.166442587972,1.819275,-71.507818222,50.0,49.1249980927,499.999969482,1.1784,2.98466,1.02229,-44.03125,-43.3125038147,-45.625002861,1.18086,2.98724,1.819275,-61.3125038147,-61.8281269073,-71.507818222,2.77638138682,2.83844648918,2.66737425355,-100.437507629,-70.8718795776,Chrna2-Cre_OE25,cre reporter positive,100.070316315,22.7395776936,Inhibitory
0.251984333432,23.65,0.383914902197,1.06824,3.3161,1.02475333333,-59.7812538147,-55.8437538147,-60.2812538147,455.840384,0.0208,1.06706,3.31482,1.0236,25.0,25.7916673024,20.9687506358,340.624958277,0.0928596332669,1.58009666667,-72.3229204814,50.0,57.3333320618,380.0,1.06648,3.31423333333,1.02307,-46.75,-40.2708346049,-46.9791704814,1.06828,3.31622,1.58009666667,-59.8125,-55.9791704814,-72.3229204814,1.62511554154,1.58882025163,1.55072884586,-102.15625,-71.0309524536,Chrna2-Cre_OE25,cre reporter positive,81.2500044505,42.2832980973,Inhibitory
0.00857216662437,33.8940740741,0.319642857143,1.135145,3.11643375,1.02496666667,-49.4687538147,-48.0546913147,-58.8072942098,332.401536,0.029625,1.133745,3.11495375,1.02346,37.90625,38.3671884537,40.1666666667,214.687585831,0.110406376421,1.5453025,-75.9739583333,50.0,52.3749980927,350.0,1.133375,3.11456,1.02316583333,-37.2812538147,-36.1640644073,-45.1666679382,1.135235,3.11659625,1.5453025,-49.5937538147,-48.187502861,-75.9739596049,2.8094413649,2.80848892985,2.98034023086,-99.2187576294,-75.1252746582,Htr3a-Cre_NO152,cre reporter positive,98.9739608765,29.5036824967,Inhibitory
0.000218586486882,14.2237681159,0.802083347859,1.03245,8.80981333333,1.02355416667,-64.03125,-56.5312512716,-63.0260461171,154.334944,0.01066,1.03167,8.80868666667,1.02264833333,22.125,7.7291671435,22.2656262716,156.874999404,0.0633858293295,1.4629325,-71.0468800863,150.0,194.749994914,509.999969482,1.031345,8.80825333333,1.022355,-41.15625,-28.3958333333,-45.5364602407,1.03254,8.80990333333,1.4629325,-64.21875,-56.6354192098,-71.0468800863,1.40168865713,1.02624893435,1.53325578536,-99.96875,-70.5464935303,Pvalb-IRES-Cre,cre reporter positive,85.2916723887,70.3048581676,Inhibitory
,,0.0448844920022,1.08656,5.307645,1.02516125,-46.7812538147,-49.0312519073,-52.148440361,206.064512,0.043565,1.084235,5.3051375,1.023415,29.1875,28.7031269073,29.7734384537,335.937708616,0.0485723428428,1.451805,-66.7500019073,110.0,107.124996185,550.0,1.083645,5.304475,1.0229175,-34.15625,-33.015625,-45.023440361,1.123645,5.3214325,1.451805,-50.8125,-52.0312519073,-66.7500019073,2.39324221794,2.06803537566,2.54714320829,-84.4375076294,-65.9088363647,Rbp4-Cre_KL100,cre reporter positive,81.9218788147,,Excitatory
0.069032092907,95.628,0.132248521681,1.2145,6.74135333333,1.02523833333,-43.1875038147,-45.6875012716,-50.1093769073,103.000992,0.038815,1.21211,6.73920833333,1.02338916667,45.0,47.71875,45.4114615122,90.156249702,0.176212117076,1.09744416667,-72.505212148,160.0,142.958328247,1170.0,1.21172,6.73883333333,1.02303916667,-40.6250038147,-40.8958346049,-48.3177108765,1.26768,6.81011666667,1.09744416667,-55.5000038147,-53.6979204814,-72.505212148,4.48914108026,4.29805269946,4.05831911336,-82.7812576294,-71.9120330811,Rbp4-Cre_KL100,cre reporter positive,95.5208384196,10.4571882712,Excitatory
0.307380597938,89.7,0.0691854233655,1.14458,10.2324866667,1.026608,-46.90625,-47.020837148,-54.2937515259,99.909832,0.0465,1.14062,10.2275533333,1.023364,35.5625,37.3229179382,38.2375030518,101.562425494,0.0296605732292,1.57106,-75.0062530518,270.0,230.166666667,840.0,1.14,10.2269133333,1.022944,-38.03125,-34.7395846049,-48.2250030518,1.15164,10.2459733333,1.57106,-48.96875,-51.770837148,-75.0062530518,4.14310603148,4.40085988104,4.52125691308,-85.90625,-74.6041259766,Ctgf-T2A-dgCre,cre reporter positive,92.5312545776,11.1482720178,Excitatory
0.251061542371,140.15,0.174330357143,1.07516,5.22153333333,1.024228,-60.5625038147,-61.7812538147,-64.2562515259,253.779808,0.01648,1.07414,5.2207,1.023384,18.1875,37.3333358765,35.6875015259,153.281241655,0.0320168957114,1.237532,-71.3500045776,90.0,105.0,340.0,1.0738,5.22033333333,1.023064,-47.7187538147,-46.6041692098,-49.7875030518,1.07532,5.22156,1.237532,-60.7187538147,-61.8125,-71.3500045776,1.94111850527,1.75990990069,1.88929883586,-88.2187576294,-70.6198348999,Sst-IRES-Cre,cre reporter positive,99.9437530518,7.13521227257,Inhibitory
0.0398470683757,100.118125,0.150351705904,1.145525,3.82100125,1.02448,-41.46875,-41.828127861,-46.8312515259,147.077856,0.074265,1.143455,3.81947875,1.023342,36.625,35.8671898842,37.8125015259,151.093795896,0.0657483264804,1.236623,-75.2937545776,70.0,70.0,1030.0,1.14314,3.81913375,1.02305,-32.5937538147,-31.8125019073,-45.3937522888,1.19225,3.87448625,1.236623,-53.0625038147,-56.0078144073,-75.2937545776,3.34308573334,3.09730182807,3.30677019094,-90.125,-73.7776107788,Scnn1a-Tg3-Cre,cre reporter positive,84.6437530518,9.98820143705,Excitatory
0.0320279014471,45.110952381,0.209302336128,1.063195,6.684665,1.026102,-47.5625038147,-48.6250038147,-54.7187522888,169.12584,0.017515,1.06079,6.6824,1.023705,20.3125019073,30.3750019073,16.7187507629,151.56288445,0.112007252872,1.121797,-79.4312530518,180.0,141.5,720.0,1.06016,6.68176,1.023187,-37.7812538147,-35.0,-41.4875030518,1.063195,6.7093,1.121797,-47.5625038147,-51.1875038147,-79.4312530518,2.52499615406,2.29200665123,2.32978840263,-97.6875076294,-78.5200042725,Ntsr1-Cre_GN220,cre reporter positive,71.4375030518,22.1675656846,Excitatory
0.0629883953441,84.175,0.111323543104,1.15056,4.86926,1.025128,-47.53125,-48.7395858765,-53.6500030518,181.7188,0.04478,1.14772,4.86726,1.023336,38.4062538147,40.2708346049,44.9875015259,150.468751788,0.0196336731315,1.636216,-75.5937530518,130.0,96.1666666667,680.0,1.1473,4.86685333333,1.023016,-33.8437538147,-34.1250038147,-47.2750038147,1.1657,4.89396666667,1.636216,-54.875,-55.7916704814,-75.5937530518,3.80198692872,3.57907347562,4.25483504934,-92.5625076294,-75.2881317139,Cux2-CreERT2,cre reporter positive,98.6375045776,11.88001188,Excitatory
-0.017614275337,36.248,1.14705882353,1.16972,9.73396,1.023995,-57.1562538147,-54.4843769073,-60.960940361,204.242384,0.08348,1.16908,9.73326,1.023375,12.71875,12.5937509537,19.5312509537,121.87499553,0.0165599696338,1.56886,-75.148443222,270.0,217.8125,0.0,1.16878,9.73294,1.02309,-38.78125,-35.015625,-46.8515663147,1.16974,9.73403,1.56886,-57.2187538147,-54.5625038147,-75.148443222,1.28914899162,1.29314377256,1.32918289311,-88.0312576294,-73.5458374023,Pvalb-IRES-Cre,cre reporter positive,80.4921913147,27.5877289782,Inhibitory
-0.00224550898203,6.68,1.1427082833,1.03,,1.023763,-65.7187576294,,-65.2812530518,122.689304,0.0066,1.029445,,1.023204,16.2187519073,,21.8187515259,102.031253278,0.04482838884,1.490653,-76.2375061035,270.0,,509.999969482,1.029175,,1.02297,-43.6875038147,,-46.6812515259,1.03001,,1.490653,-65.78125,,-76.2375061035,1.14783196685,,1.23003411993,-99.28125,-75.248298645,Pvalb-IRES-Cre,cre reporter positive,87.1000045776,149.700598802,Inhibitory
0.0147999527962,92.074,0.177671232877,1.18116,3.36792666667,1.025052,-45.8437538147,-47.1458358765,-51.7000022888,214.522896,0.04876,1.1785,3.36571333333,1.023368,45.5625038147,48.5520833333,45.9250015259,164.062529802,0.219570100307,1.105444,-70.5375015259,70.0,58.625,720.0,1.17808,3.3653,1.023028,-38.0937538147,-38.6979179382,-45.3062515259,1.23708,3.43060666667,1.105444,-57.2812538147,-56.4062525431,-70.5375015259,4.05999460039,4.12174537889,4.01724432461,-87.0937576294,-69.3629837036,Rorb-IRES2-Cre,cre reporter positive,97.6250038147,10.8608293329,Excitatory
0.178237419425,125.366666667,0.0873307565387,1.151185,4.63894,1.025278,-49.4687538147,-44.4791666667,-53.9687522888,139.47488,0.055405,1.14656,4.63495,1.023122,34.78125,37.6562512716,36.0687507629,213.125109673,0.0492967180908,1.740638,-68.4687545776,70.0,90.3333333333,750.0,1.14602,4.634375,1.022699,-39.65625,-34.3541679382,-46.7000030518,1.184285,4.668195,1.740638,-56.2812538147,-54.4270858765,-68.4687545776,3.87134809798,3.49542499274,3.71090506479,-91.375,-67.7098922729,Chrna2-Cre_OE25,cre reporter positive,90.0375030518,7.97660196756,Inhibitory
0.0774982509295,168.123,0.12,1.279825,4.17222,1.027125,-43.40625,-46.0312512716,-49.3541679382,136.608464,0.0984,1.27459,4.16814666667,1.02358833333,21.5625019073,28.3541679382,28.7708346049,118.750378489,0.072341106832,1.495545,-72.0520858765,110.0,78.7083333333,393.333333333,1.27394,4.16753666667,1.02308833333,-34.59375,-37.2083346049,-40.9270858765,1.32694,4.2178,1.495545,-51.53125,-54.0520858765,-72.0520858765,4.51326297413,4.38758525584,4.17656173182,-89.8750076294,-71.7197418213,Rorb-IRES2-Cre,cre reporter positive,78.1250025431,5.94802614752,Excitatory
0.022207675191,31.0780645161,0.554020100503,1.09946,3.24691333333,1.02519333333,-48.2187538147,-46.5104204814,-47.7239608765,389.1112,0.01322,1.09762,3.24442,1.02341666667,33.34375,31.635418574,28.7239599228,271.406292915,0.0663457140327,1.66518,-70.4531275431,50.0,55.5833333333,260.0,1.09724,3.24400666667,1.02308,-37.2187538147,-33.8958358765,-41.4479179382,1.11058,3.25724666667,1.66518,-50.7500038147,-49.8541679382,-70.4531275431,3.65005143637,4.11628063248,3.26469566852,-101.281257629,-69.2375411987,Vip-IRES-Cre,cre reporter positive,76.4479207993,32.177035976,Inhibitory
0.000508087220396,22.5144186047,0.64021879049,1.35407,15.1403283333,1.023555,-63.8750038147,-60.7812538147,-62.7916704814,93.91992,0.021705,1.35358,15.13984,1.02308083333,15.2812509537,19.4583346049,17.1614586512,52.3437894881,0.0390145964921,1.21761583333,-75.1093788147,360.0,353.0,820.0,1.35334,15.1396,1.02288,-38.03125,-34.9895833333,-44.916668574,1.354095,15.1403516667,1.21761583333,-63.9375,-60.9166704814,-75.1093788147,1.06710353398,1.10471645022,1.24902792342,-81.8437576294,-75.7674789429,Pvalb-IRES-Cre,cre reporter positive,79.9531291326,44.4159814899,Inhibitory
0.0789860800127,93.744,0.190340908032,1.1138,5.44919333333,1.02561,-43.0,-44.8333346049,-48.648440361,151.260384,0.04332,1.11106,5.4456,1.02344,38.21875,37.5520846049,40.882815361,136.250004172,0.00724146328866,1.89403,-68.695318222,190.0,110.625,999.999938965,1.11064,5.44512666667,1.02303,-31.0625,-30.9791679382,-44.2578134537,1.12652,5.46629333333,1.89403,-47.9375,-50.1875012716,-68.695318222,4.68628759374,4.07242688546,4.29124756572,-84.0625,-69.0978317261,Scnn1a-Tg2-Cre,cre reporter positive,89.531255722,10.667349377,Excitatory
-0.00371955302091,45.859,0.274300908909,2.01902,4.45879333333,1.02454,-50.2812538147,-50.7291666667,-53.8359394073,217.243296,0.07866,2.01752,4.45732,1.023455,37.5,35.0104192098,40.5703144073,194.375008345,0.0493998341262,1.427565,-69.5625019073,100.0,85.9166641235,420.0,2.01716,4.45692666667,1.02313,-32.375,-31.5,-37.953127861,2.01984,4.4661,1.427565,-50.9375038147,-54.9895858765,-69.5625019073,2.45906754678,2.38481206112,2.28618242457,-90.125,-68.5249328613,Nkx2-1-CreERT2,cre reporter positive,94.4062538147,21.8059704747,Inhibitory
,6.745,0.233707865169,1.03101,,1.02364,-64.0625,,-62.4812515259,143.363264,0.007415,1.030365,,1.022995,13.1875009537,,13.9187503815,103.90625149,0.0566987209022,1.417376,-78.14375,300.0,,630.0,1.03008,,1.022764,-41.15625,,-46.6437507629,1.031095,,1.417376,-64.2812576294,,-78.14375,1.2769015575,,1.45889047939,-100.09375,-77.6424255371,Pvalb-IRES-Cre,cre reporter positive,76.4000019073,148.257968866,Inhibitory
0.0458341390824,89.794,0.189784945528,1.15932,2.02632666667,1.02554,-47.3125,-46.5937512716,-49.2343769073,374.962944,0.02694,1.15614,2.02361333333,1.023435,34.9062538147,37.6979179382,33.0000009537,356.249958277,0.0765689760447,1.07468,-59.890627861,29.9999980927,25.0833326976,340.0,1.15562,2.02312,1.02303,-34.5000038147,-34.7708333333,-40.0625009537,1.18402,2.05387333333,1.07468,-54.9687538147,-55.0104192098,-59.8906288147,3.43763381446,3.38426287498,3.41301858326,-98.0625076294,-59.0870780945,Rbp4-Cre_KL100,cre reporter positive,82.234377861,11.1366015547,Excitatory
-0.0215717586653,56.0914285714,0.204037272997,1.88452,6.24154,1.02827,-51.125,-51.1979192098,-63.4687538147,178.153936,0.19982,1.88048,6.23770666667,1.02345,11.3125009537,16.5104166667,14.8750011921,150.625005364,0.020873464644,1.70239,-74.3593788147,150.0,130.416666667,570.0,1.8799,6.23717333333,1.023065,-33.59375,-35.4687512716,-38.4140634537,1.8914,6.24780666667,1.70239,-54.1250038147,-54.833337148,-74.3593788147,2.95525470566,3.08689870657,2.42781652736,-90.1562576294,-73.6513824463,Nkx2-1-CreERT2,cre reporter positive,78.3437550068,17.8280358598,Inhibitory
